Simulación,Start Date,End Date,Rendimiento Anual Promedio,Desviación Estándar Anual,Downside Risk,CAGR,Rendimiento Efectivo,Sortino Ratio
590,2017-08-25,2022-08-25,0.1304721295467544,0.20893029240226377,0.17975626358864868,0.11460241675504745,0.7188023303909479,0.49217828508725897
591,2011-02-04,2016-02-04,0.08838771423551776,0.15697691065146038,0.1201677028953969,0.07899854306373055,0.46120512202328645,0.3860248063150309
592,2014-04-07,2019-04-07,0.09895551347805953,0.13300435056927243,0.10535329687119739,0.09426578615314196,0.5678467290629807,0.5406144389358036
593,2012-02-24,2017-02-24,0.11840036357775313,0.1279472244748424,0.09262549944663305,0.11648909285711406,0.7333753897653426,0.8248307867076261
594,2019-04-17,2024-04-17,0.13273096422566047,0.21271720072355432,0.1727735277223481,0.11625061218834065,0.7315278820475306,0.525143900351839
595,2017-08-03,2022-08-03,0.12589192697890622,0.20845992219632953,0.1797862299965475,0.10961968017405987,0.680785252410955,0.4666204246038043
596,2019-03-16,2024-03-16,0.1411728085299142,0.21257870305349175,0.1733091342034382,0.12574177819673227,0.8062825014249737,0.5722307077796639
597,2019-07-30,2024-07-30,0.14095723941494742,0.21264180944387714,0.17324933928813807,0.12548418492534008,0.8042201477315034,0.5711839353705561
598,2018-08-15,2023-08-15,0.11480361328891997,0.21753914209428601,0.1763750584934363,0.095290268289564,0.5746192582079555,0.41277725949913324
599,2014-07-07,2019-07-07,0.09183164295157596,0.13398384013382078,0.10535122029642509,0.08635897708166995,0.5121026851024224,0.4730048955424099
600,2013-02-08,2018-02-08,0.11370822406633811,0.12183890649729026,0.0957626576106824,0.11210007768520036,0.7003418528344818,0.7488119675820172
601,2017-10-28,2022-10-28,0.10658257678084007,0.21476293194097182,0.18041248645408697,0.08695555269182154,0.5162525079917923,0.3579717681972951
602,2011-07-15,2016-07-15,0.11182266264035172,0.15736406629511432,0.12068706864315884,0.10450781882476212,0.6424848163375771,0.5785430322017323
603,2016-01-28,2021-01-28,0.15721204591030385,0.1912292858815374,0.17120281245326255,0.14886491617806286,1.0003485402218706,0.6729565026378064
604,2014-07-01,2019-07-01,0.0905135900643047,0.13396881182708717,0.10533002971320145,0.08493071537738839,0.5022044872650211,0.4605865031691365
605,2016-09-20,2021-09-20,0.16080011025049154,0.19062088608784167,0.1708582479289038,0.15312733652902444,1.036550809707892,0.6953138738723675
606,2012-06-13,2017-06-13,0.13175948818840402,0.12451764501944655,0.09140545768991283,0.1319868888014446,0.8559488992105739,0.9819926562033893
607,2011-05-13,2016-05-13,0.09757439707810327,0.1572821345182817,0.11963927205115024,0.08890361440927386,0.5298668347110123,0.4645163425463099
608,2014-10-27,2019-10-27,0.09581604104182802,0.13553815359472982,0.10744731885356562,0.09046311715626998,0.5408359585163929,0.5008597852047951
609,2010-04-25,2015-04-25,0.12457276697364908,0.15969146282186733,0.12262539869702131,0.11826677141354347,0.747196779088245,0.6733740958320312
610,2016-05-27,2021-05-27,0.15749568922412183,0.19161951444209285,0.17181214957504656,0.14910281232015343,1.0013147625832342,0.6722207335731747
611,2012-03-31,2017-03-31,0.11036157850051599,0.12750538593169997,0.09246757392108555,0.10761597048707516,0.6650129000335145,0.7393032562837402
612,2013-05-09,2018-05-09,0.10912373772120569,0.1251459392428153,0.09758563951779452,0.10656425611400033,0.6584740397132425,0.6878444210940057
613,2010-07-28,2015-07-28,0.13907361344992833,0.15000935862377,0.11482216257680394,0.13629492342112748,0.8924086597052094,0.8454257546751595
614,2013-01-13,2018-01-13,0.13496020644628406,0.1185518663321912,0.09026024217196976,0.13643381138243682,0.8945249058106903,1.029913106915558
615,2016-08-14,2021-08-14,0.16116996244718457,0.1907565040429716,0.1710331775385311,0.1535231618287296,1.0400430103978953,0.6967651783253423
616,2011-07-04,2016-07-04,0.103119527097045,0.15757334853758637,0.12072819612208037,0.0949041639251127,0.5718524407994845,0.5062572709629565
617,2018-01-03,2023-01-03,0.0927944988176364,0.21867589024806094,0.17979805868199492,0.07117955039210577,0.4095301283379169,0.2825086054320285
618,2011-04-10,2016-04-10,0.09984648197699952,0.15748690653781477,0.11980224312646597,0.09134426334198875,0.5459885809885663,0.48284974026684513
619,2010-03-31,2015-03-31,0.1270093831196537,0.15988944508557337,0.12284257787636638,0.1209580113865556,0.7682886513957088,0.6920188796852709
620,2015-08-12,2020-08-12,0.11556058148524645,0.19397068669421474,0.17144667493457727,0.10143961809291646,0.6204549356594875,0.42905808183982913
621,2014-07-16,2019-07-16,0.09234073805926993,0.13394362765417853,0.1053890230241901,0.08691784011603443,0.5159899072390777,0.4776658575506022
622,2019-08-31,2024-08-31,0.1558704108502606,0.2121857788114559,0.1729377800848509,0.14249852101816574,0.9435220624320295,0.6584472796770651
623,2010-04-16,2015-04-16,0.12667817866399464,0.15962762982267154,0.1226091709937887,0.12063400610069963,0.7657386204630405,0.6906349498789481
624,2017-06-22,2022-06-22,0.10849566067899588,0.20631912149465345,0.18012165366127608,0.09097070855684253,0.5444197546018177,0.3691708316427233
625,2010-08-30,2015-08-30,0.13977827133165396,0.15207305523063014,0.11735860332663602,0.1367400286542726,0.8961121074933727,0.8331581031133654
626,2015-07-23,2020-07-23,0.10525875608639614,0.19395793217669707,0.17090622099828315,0.09015836337660699,0.539214643304857,0.37013723501048923
627,2010-08-06,2015-08-06,0.13531187250548302,0.14973139336067431,0.11483655276926027,0.1320771465928876,0.8576013974027246,0.8125624660030805
628,2019-06-23,2024-06-23,0.14657643437784548,0.2122730296423757,0.17305190473622709,0.13191218730661713,0.8553380535427515,0.6043067514179935
629,2018-03-08,2023-03-08,0.09930859644020974,0.21784272688972806,0.17723961421180123,0.07838264676285145,0.4574858623735951,0.3233396591110044
630,2016-01-28,2021-01-28,0.15721204591030385,0.1912292858815374,0.17120281245326255,0.14886491617806286,1.0003485402218706,0.6729565026378064
631,2014-10-04,2019-10-04,0.09092029982104816,0.13672827291487047,0.10801129045890186,0.08496375008880075,0.5024328388670216,0.4529183904127343
632,2017-09-22,2022-09-22,0.10390909080579173,0.21116128926689776,0.18078650718327838,0.08488121366858037,0.5018623599180922,0.34244309362661296
633,2013-07-23,2018-07-23,0.10896350902286335,0.12375424428869768,0.09636522038333521,0.10657964950566634,0.6585893063496051,0.6948929163082534
634,2011-10-29,2016-10-29,0.11516711334304185,0.13536723115074817,0.09786283202917588,0.11180334596301056,0.6966487108156065,0.7476496625524643
635,2017-06-14,2022-06-14,0.10664790994710734,0.20538653916946986,0.17916817072014218,0.08916790607990221,0.5322406396333965,0.36082251488790573
636,2012-06-25,2017-06-25,0.13166659979217982,0.12370722123032078,0.09047019774534577,0.13199646759005934,0.8560272380750258,0.9911175395523295
637,2010-01-02,2015-01-02,0.1324103844076786,0.15985984101485926,0.12476674974381496,0.1270280736175946,0.816609121803545,0.7246352461158065
638,2010-01-13,2015-01-13,0.12680846339715307,0.1603889880911256,0.12460254621890256,0.12064049890192341,0.7657896921083158,0.6806318648429625
639,2010-11-13,2015-11-13,0.11683706667270084,0.15359839053605406,0.11866894455813302,0.11070836014433594,0.6890336372886663,0.6306373327188395
640,2015-10-08,2020-10-08,0.12614976199750033,0.19186194592560316,0.1703491943993907,0.11361162456467522,0.7119194539547942,0.4939839151819394
641,2011-05-30,2016-05-30,0.10161604464959355,0.1573446463370123,0.11968053401908706,0.09330124362833403,0.5604074745655079,0.49812649265156
642,2014-08-01,2019-08-01,0.09470476535456962,0.13373484556635545,0.10496028590494545,0.0895203569804719,0.5341973462523752,0.5021400704100627
643,2017-10-02,2022-10-02,0.09250429029031586,0.21185382003981704,0.18056500746182785,0.07242558337871685,0.41773421231367913,0.27970142720478475
644,2014-09-28,2019-09-28,0.09021841833293259,0.1363986890176997,0.10768536395371969,0.08425176829740977,0.49751742640384866,0.447771327156916
645,2011-07-13,2016-07-13,0.11072252438570684,0.15739736812287486,0.12063193249519231,0.10328811332527033,0.6334501863033202,0.5696876686315683
646,2013-11-30,2018-11-30,0.09362634803844574,0.1274967930218816,0.10046783122466287,0.08922776269478172,0.5326613828955018,0.5138594852615121
647,2013-10-07,2018-10-07,0.11633898479473354,0.12303905499780245,0.09624377667228091,0.11486628464328774,0.7215772598414874,0.7724030307732492
648,2010-01-12,2015-01-12,0.12899282681964616,0.160421235367314,0.12467605165354542,0.12308405498888142,0.785094490559324,0.6977508965505672
649,2016-05-18,2021-05-18,0.158958868741759,0.1916566977615277,0.17181499097941685,0.15077621281333387,1.0159062273368273,0.6807256344457769
650,2019-09-13,2024-09-13,0.14817722979700498,0.21248257120582104,0.1729142134257778,0.1336755952631572,0.8707318374034534,0.614045703319703
651,2013-01-08,2018-01-08,0.13401968825845845,0.11852879469404104,0.09024395975698385,0.1353691346769943,0.8856740314315865,1.0196769790050926
652,2018-07-25,2023-07-25,0.11857869240054249,0.21737117415479568,0.17654104491721095,0.09947127930613875,0.6048304684116315,0.43377273787211423
653,2014-08-28,2019-08-28,0.08325000213072027,0.13640376492998427,0.10773456855892903,0.07672373702745894,0.4463274915765407,0.3828854812571807
654,2018-12-24,2023-12-24,0.16417787157805136,0.21432179504162238,0.17418329359693205,0.15150643002249375,1.022300066063655,0.7014327783970857
655,2016-06-26,2021-06-26,0.1707446842185909,0.19080123146584238,0.1708984851650806,0.1646047531064192,1.1397723173381404,0.7533401135430139
656,2015-09-21,2020-09-21,0.12091714356244106,0.19166483409827678,0.17021941147715483,0.10784395053571627,0.6680783679787863,0.46362011757414956
657,2019-12-18,2024-12-18,0.14501190533742953,0.213132558560064,0.1731767777011157,0.12993802385128328,0.8401450121028309,0.5948367137031322
658,2015-09-11,2020-09-11,0.12514278367430057,0.19165677845784693,0.17044154695713973,0.11253462352935784,0.7036637961889887,0.4878081967608998
659,2016-07-29,2021-07-29,0.16048545558042893,0.190749589712608,0.17086948933535687,0.15273585435668413,1.0331016303821627,0.6934266383150682
660,2017-08-04,2022-08-04,0.1253577904043486,0.20845977507939178,0.17970154636070443,0.10902747873457797,0.6763119836421458,0.46386796381278417
661,2012-07-05,2017-07-05,0.12308133856838313,0.12327999185479707,0.09048967445675608,0.12238237184215994,0.7787186981594123,0.8960286248695801
662,2015-07-03,2020-07-03,0.1018538808796841,0.1938029405556716,0.1710259658738223,0.08648642446218568,0.512988454431808,0.3499695533007102
663,2016-05-16,2021-05-16,0.15932769947335076,0.19166053852542486,0.171858566091785,0.1511996023608022,1.0196114867279404,0.6826991644436811
664,2015-01-16,2020-01-16,0.10835294674929047,0.13358350746022554,0.10711673422781232,0.10450403651255713,0.642456738279048,0.6194451989935879
665,2019-10-26,2024-10-26,0.15249175026533288,0.21224908179891278,0.17292497870405343,0.1386315739181978,0.9109304625484278,0.6389577208185188
666,2019-09-29,2024-09-29,0.154318323083427,0.2126106225154981,0.17322381011664628,0.14062412834138827,0.9276691752386483,0.6484000265771405
667,2016-04-28,2021-04-28,0.15882314458369906,0.19131507689075436,0.1714118769174936,0.15069587041729915,1.0152037314122708,0.6815347144231436
668,2015-07-18,2020-07-18,0.10216966388701453,0.19393722225111903,0.17062572304128346,0.0868016735542203,0.5151812431064873,0.35264122439766177
669,2010-09-15,2015-09-15,0.12476147132912739,0.15283684425649283,0.1181723226817107,0.1196730519742153,0.7581928771138686,0.7003456431337135
670,2017-08-07,2022-08-07,0.12470216055211072,0.2084613030018708,0.1796021931639894,0.1083006126642918,0.6708345277567267,0.46047411278880007
671,2019-06-07,2024-06-07,0.14695016747012918,0.21213970632455306,0.17289186961498246,0.13236729828988825,0.8608970991318783,0.6070277781358112
672,2018-10-14,2023-10-14,0.11463514401286727,0.21755581783987663,0.17533224811746798,0.09510429891766803,0.5732861191511387,0.41427144631262386
673,2017-06-13,2022-06-13,0.10720392101565182,0.20537892843971828,0.1792071566502942,0.0897751127129176,0.5365130955651414,0.3638466355609396
674,2014-09-25,2019-09-25,0.09297765633041523,0.13642503557188868,0.10777050691483682,0.08724266960578486,0.5182529575502364,0.4730204746155565
675,2019-08-24,2024-08-24,0.15732469526853823,0.21223446639905594,0.17298853382669976,0.14414849030154553,0.957562966906093,0.6666609209143927
676,2015-09-24,2020-09-24,0.12242113835004306,0.19192998924970034,0.1707735526774211,0.10945343544709663,0.6802209375124377,0.4709226756086335
677,2012-09-26,2017-09-26,0.1187094568788095,0.12172844099676758,0.09124446831867006,0.11769826117223947,0.7419977265753328,0.8407025466015405
678,2012-12-23,2017-12-23,0.13359799562417365,0.11930288893526611,0.09006441702278674,0.13478772073931666,0.8808545999772914,1.017027574841226
679,2017-10-12,2022-10-12,0.09055821963515179,0.21306215754732194,0.18046374822112002,0.07006829410668303,0.40224550464085707,0.26907464858623015
680,2017-03-27,2022-03-27,0.15228306085765286,0.1973533216492232,0.17341740592209118,0.14186101641715987,0.9401602706160563,0.6359399754093784
681,2015-04-07,2020-04-07,0.06681937485947062,0.18553736153926223,0.16434167626962734,0.05074607782671636,0.2808223220996331,0.15102301146515437
682,2015-08-04,2020-08-04,0.11044208435647572,0.19397446183847925,0.17119032971838458,0.09581787242495365,0.5795530075613708,0.3998011130013353
683,2012-11-02,2017-11-02,0.12765530538520067,0.12077419672854102,0.09106370513724568,0.1278678197747627,0.8242470560958941,0.9406086130155389
684,2017-01-26,2022-01-26,0.14664973286016636,0.19319205240347684,0.1722637046183356,0.13637174261473195,0.8940080051441444,0.6074972850028184
685,2011-05-23,2016-05-23,0.10078407880538885,0.15722099775203807,0.11966751426999439,0.09241352114755275,0.5546429982871406,0.4912283769240827
686,2014-04-02,2019-04-02,0.09228827146977532,0.1332067914245515,0.10528490167213901,0.08696755804726908,0.5163361114889473,0.4776399148509899
687,2015-10-04,2020-10-04,0.12301686028055511,0.19156491879657436,0.17030083936071344,0.11019248440051399,0.6851210787819619,0.4757278976702731
688,2018-05-23,2023-05-23,0.10713808414205606,0.2171568512925169,0.17650917707666133,0.08701975726764766,0.5166996619015616,0.36903511319281335
689,2018-03-17,2023-03-17,0.09747708815438194,0.21817729922155055,0.17725783802003756,0.0763314779694888,0.44369904212697486,0.31297396365688895
690,2010-11-17,2015-11-17,0.12275789216261823,0.15355475047307093,0.11856930607999899,0.1173090805242838,0.7397398593828344,0.6811028488952333
691,2014-09-11,2019-09-11,0.09091074666109314,0.1367095447196707,0.1078970447911902,0.08495618424085483,0.5023805376850734,0.45330941876812836
692,2011-05-12,2016-05-12,0.09765671954163152,0.15727759805759345,0.11963705952478239,0.08899400716128758,0.5305009231869868,0.4652130348464677
693,2014-07-21,2019-07-21,0.0912917452017101,0.1338288236301862,0.10529528242231308,0.08579537005150328,0.5081905423294455,0.46812871448516774
694,2018-06-20,2023-06-20,0.11620855676000712,0.2174116765707494,0.17666627643919786,0.09685973825889471,0.5859061664447718,0.42004936231022577
695,2016-09-28,2021-09-28,0.15766099768149433,0.19080232697033553,0.1710039924845414,0.1494752049830772,1.0045545659669988,0.6763643117393879
696,2018-10-17,2023-10-17,0.11248065157012456,0.21739889476532143,0.1753354228309213,0.0927851414875247,0.5567366825984981,0.40197611202666195
697,2011-03-21,2016-03-21,0.10403448653499109,0.15717325517321445,0.11979262188581477,0.09597678553686761,0.5801229916825628,0.5178489756582988
698,2010-11-21,2015-11-21,0.1232641393916334,0.15357417241762575,0.11857747628010828,0.11787129785027917,0.7441143904764282,0.685325256878196
699,2012-09-05,2017-09-05,0.1198535996579324,0.12235246869329071,0.09112165606601973,0.11889278918626278,0.7513040815936012,0.8543918429393522
700,2015-09-22,2020-09-22,0.1254880461499272,0.19163167607814416,0.17032503113227213,0.11292419354410277,0.7066463268506558,0.4901689763091339
701,2012-06-19,2017-06-19,0.1263430977913638,0.12434122107631017,0.09130871321692173,0.12589979459975553,0.806698181287334,0.9237135736541401
702,2019-07-13,2024-07-13,0.14739401501084184,0.21227931027016125,0.17317050478593965,0.13283599689713776,0.8629034955691754,0.608614123641448
703,2012-05-27,2017-05-27,0.127246938979084,0.1258868737083471,0.09240625983881137,0.12669933489494745,0.8131069697856701,0.9225234213329734
704,2017-12-26,2022-12-26,0.09625883514468368,0.2185105865152407,0.18014818107899588,0.07493413475406485,0.4343667481288471,0.30119002489895197
705,2012-07-14,2017-07-14,0.1273012785076444,0.12305843766485954,0.09069832798400655,0.1271569121149636,0.8167828912548531,0.940494498671311
706,2010-05-28,2015-05-28,0.14553295518746098,0.15447909498795842,0.11841663999101962,0.1428766360289926,0.9467326098748752,0.8743108670817937
707,2017-01-14,2022-01-14,0.1629851672828421,0.19265877500328246,0.17237494483182433,0.15519586150955944,1.0560301948149462,0.7018721160484194
708,2015-05-10,2020-05-10,0.08424150872429378,0.1894011773397498,0.1661054599979449,0.06843766856230338,0.3916107879090367,0.25430535952771455
709,2015-09-15,2020-09-15,0.12698815484565038,0.19165625782804388,0.17057465602473404,0.11458865291622922,0.7194364310732448,0.49824608664798786
710,2013-01-25,2018-01-25,0.1343964814447242,0.11863642613225668,0.09014360628429853,0.135782387172954,0.8891055475815628,1.0249920682485283
711,2013-03-24,2018-03-24,0.11009181549142553,0.12367558041223589,0.09697115279486877,0.1078370612196069,0.668026543640518,0.7021863051939361
712,2013-08-15,2018-08-15,0.11347644999683379,0.12368702674089443,0.09628636206590346,0.11159200327002017,0.6964643827234924,0.7423320235934506
713,2011-03-13,2016-03-13,0.10161330595671583,0.15776955186900812,0.12001419893511019,0.09322465857831164,0.5598623242671605,0.49671877565876865
714,2011-11-21,2016-11-21,0.13124568912025328,0.1326044860499523,0.09401224048515004,0.1302393255127443,0.842595825268508,0.9492986089864576
715,2010-09-10,2015-09-10,0.124907690716244,0.15279402032633227,0.11822068673987797,0.1198439708029635,0.7595331018411047,0.7012959660661295
716,2015-09-17,2020-09-17,0.12314997517084611,0.19167130452601716,0.17041815960188222,0.11031767728863806,0.686770220142424,0.4761815017860915
717,2015-09-08,2020-09-08,0.12369647096677334,0.191412538321437,0.17036062485214012,0.11097906447639216,0.6917960353941359,0.47955019557881745
718,2011-11-08,2016-11-08,0.11262682530359343,0.13458595280425564,0.09670996132467966,0.10910225386809658,0.6768762813521991,0.7302952491779148
719,2011-04-12,2016-04-12,0.10271387530537358,0.1574425088895393,0.11982778791307785,0.0944845636061038,0.5688500008220629,0.5066760921049044
720,2017-02-13,2022-02-13,0.14730938532924603,0.19450747906904814,0.17283837217313877,0.13683126103742294,0.8978374902689787,0.6092940126961714
721,2014-02-03,2019-02-03,0.09716412610769334,0.1331075761909247,0.10505496904849028,0.09229332599411544,0.5537892786205156,0.5250977331898619
722,2016-05-31,2021-05-31,0.15785108231934525,0.19161813368195332,0.17191550057679075,0.1495113164993347,1.0048689578555723,0.6738838669617065
723,2018-06-25,2023-06-25,0.1180158504496627,0.21734681982135529,0.17664741863186828,0.09885860539324764,0.6003746567899939,0.43032528320200975
724,2017-11-25,2022-11-25,0.11118189795587077,0.217078388753931,0.18037044355061432,0.09142918723931603,0.547662522045127,0.3835545147753513
725,2017-01-07,2022-01-07,0.1634763759296742,0.19251532960002835,0.17223898278133062,0.15579514353545876,1.0613645319147516,0.7052780617259968
726,2019-07-30,2024-07-30,0.14095723941494742,0.21264180944387714,0.17324933928813807,0.12548418492534008,0.8042201477315034,0.5711839353705561
727,2015-07-07,2020-07-07,0.10156926232468282,0.1938981288568125,0.17090330325631198,0.08615760096165959,0.5111994847257573,0.3485553596079059
728,2019-06-28,2024-06-28,0.14654289481272872,0.2121438009881039,0.17304660224571464,0.13190539204340634,0.8561949181244719,0.6041314504649145
729,2010-06-25,2015-06-25,0.14561554317566572,0.15188162972798808,0.11636916650724081,0.14342573780548373,0.952440692008383,0.8904037580196852
730,2014-06-27,2019-06-27,0.08908647682283186,0.1339372301880581,0.10529541109900549,0.08338860640569234,0.49157554470242615,0.44718451005009263
731,2017-05-22,2022-05-22,0.11845459890774335,0.20279866797029714,0.17765031822352698,0.10268468749799387,0.6296271859020472,0.4303656738264043
732,2013-09-28,2018-09-28,0.11766820937068498,0.12316091395375908,0.09627553698106354,0.11633176925893296,0.7329130242061528,0.785954685306696
733,2011-04-11,2016-04-11,0.09921778467759956,0.15743046214583525,0.11973188753459,0.09066832223914312,0.5417529034165605,0.47788259131110417
734,2012-08-11,2017-08-11,0.1183733979843664,0.1220998115409161,0.09085488748408634,0.1172732061253654,0.7386957530596256,0.8406085803335959
735,2014-01-30,2019-01-30,0.0893931461180007,0.13349641278781774,0.10546991454244611,0.08378407549316602,0.49429555196746433,0.44935227570443737
736,2010-10-27,2015-10-27,0.12360594094597828,0.15354749291664577,0.11879616801296447,0.11825778764038208,0.7471267097019294,0.6869408526466313
737,2016-10-22,2021-10-22,0.1682433690386368,0.191115670208638,0.17148702203495003,0.16162709985816215,1.112599990376593,0.7361686472863682
738,2014-03-28,2019-03-28,0.09218739971525004,0.13316289106403814,0.10531172729860877,0.0868642383695275,0.5156167293669978,0.47656040787314147
739,2011-01-12,2016-01-12,0.09438701808710515,0.15527598209799992,0.1192235460892478,0.08577749630687159,0.5075741956208237,0.4394016098790546
740,2015-12-05,2020-12-05,0.13441021166094824,0.19316841151458264,0.17202643110173801,0.12255894374677001,0.7809317911500893,0.5371861234875935
741,2013-04-26,2018-04-26,0.11236518199323998,0.1251377371395998,0.09768784212836554,0.11015647156406505,0.6855470458758914,0.7203064420317266
742,2011-09-30,2016-09-30,0.1401746476826331,0.1403389792290563,0.1006277313343672,0.13916785378467855,0.9164147136463969,0.9756221906307023
743,2015-10-19,2020-10-19,0.12302806525890038,0.19207186569242993,0.1702022255873159,0.11009749171374827,0.6850997041190852,0.4760693638364438
744,2011-12-18,2016-12-18,0.13425288563577956,0.12941132017136045,0.09282087249575523,0.13410948082091667,0.8733729739046914,0.993880828258734
745,2018-12-10,2023-12-10,0.13489214254525503,0.21527113428645653,0.1743005292093662,0.11806032555672363,0.7455871617638525,0.5329424010736932
746,2014-01-22,2019-01-22,0.08022732251089305,0.1338368681586363,0.10577678186444185,0.0738492144989189,0.42715432241434637,0.3613961574278488
747,2015-01-18,2020-01-18,0.10881612392689223,0.13359140223937252,0.10711673422781232,0.10501435502528844,0.6462485658224861,0.6237692402457857
748,2017-10-05,2022-10-05,0.10159818528556541,0.21257949789236105,0.18046415900958235,0.08205551565538216,0.48243579837484485,0.3302494279897475
749,2010-07-19,2015-07-19,0.14873001441827943,0.15043008286243312,0.115069402998098,0.14724273257846354,0.9851947655338389,0.9275273151460044
750,2017-09-18,2022-09-18,0.10977950817457198,0.21089928275552491,0.18103543680839201,0.09132671842718931,0.5469372997972279,0.374399119694504
751,2012-08-19,2017-08-19,0.11511158506297432,0.12234985714618894,0.0909793282702305,0.11360225324983886,0.7103862413718274,0.8036065604465151
752,2019-06-01,2024-06-01,0.15369269790874449,0.21245483800059942,0.17302853580490332,0.13994799692516047,0.9229754083770094,0.6455160554249995
753,2014-08-19,2019-08-19,0.08714200289080651,0.13570732410473807,0.10708394015056397,0.08102461464307953,0.4753986366391929,0.42155717119985675
754,2012-04-12,2017-04-12,0.11317657474005619,0.126850963622163,0.09211412355249747,0.11082962451787925,0.6899543968301851,0.772699907408785
755,2014-10-12,2019-10-12,0.10147000763190916,0.13606891181239164,0.10748822739141649,0.09656536482872902,0.5843637171039995,0.5532699633732927
756,2013-07-09,2018-07-09,0.11213333826979213,0.1238001154060599,0.09644674308397348,0.11008520739416827,0.685006543755617,0.7271716599981918
757,2016-11-10,2021-11-10,0.17113771568933106,0.19086444443504935,0.17221300818145494,0.1650468798181406,1.1438306248773653,0.7498720163651231
758,2014-10-28,2019-10-28,0.09454247246606699,0.13545930271200085,0.10744731885356562,0.08908726208341067,0.531155309494248,0.4890068270356229
759,2019-12-21,2024-12-21,0.14507390071064702,0.21325209568624895,0.17310539626277496,0.12997925755366424,0.8395879912567032,0.5954401361017091
760,2018-03-22,2023-03-22,0.10367942246498292,0.2181109605109567,0.1771021281835075,0.08304202624173307,0.4891950485725056,0.348270362968607
761,2011-03-05,2016-03-05,0.09729756284785876,0.15784571884084256,0.12010196979942768,0.08850487187567269,0.5265584199892197,0.4604217810932379
762,2011-03-28,2016-03-28,0.10086677224966319,0.1571905820652906,0.119778077004013,0.09250888024537263,0.5547746051551299,0.49146533090267375
763,2011-08-21,2016-08-21,0.14385834403445213,0.14586021350779735,0.10516642229125218,0.1424671913610973,0.9432562345941646,0.968544349187438
764,2013-10-09,2018-10-09,0.11832959508686039,0.12290914331412726,0.09612644970731467,0.11710469702867066,0.7389157482713278,0.7940540331955289
765,2016-06-07,2021-06-07,0.15747621164494638,0.1916459245306745,0.17171343667360733,0.14907467397071894,1.0010701301679612,0.6724937423763954
766,2013-10-13,2018-10-13,0.10403374377716934,0.12391182805595471,0.09809992040580143,0.10111524551660644,0.6180721222299179,0.632352641271876
767,2015-04-18,2020-04-18,0.08052852620412951,0.18745018124327711,0.1647139681403792,0.06487151119238943,0.368577505353217,0.23391171155134316
768,2017-02-10,2022-02-10,0.15215629196905864,0.1943214477541778,0.17281739848515104,0.14239328355128733,0.944682823804917,0.6374143629903303
769,2019-12-02,2024-12-02,0.15572494564423206,0.212738197916719,0.17298700541685083,0.14219880546670827,0.942004539291972,0.6574190088451233
770,2012-11-02,2017-11-02,0.12765530538520067,0.12077419672854102,0.09106370513724568,0.1278678197747627,0.8242470560958941,0.9406086130155389
771,2016-10-09,2021-10-09,0.160188197636407,0.19100875320870267,0.17121447174330967,0.15233659724713267,1.0295887626206635,0.6902932703819487
772,2017-10-31,2022-10-31,0.10490013368328209,0.21479173941343843,0.18026301641371079,0.08512237661636868,0.5035297274006674,0.34893532203479716
773,2017-09-27,2022-09-27,0.0975732808792453,0.2113567962086872,0.18063742658572401,0.07798712458644141,0.45481922196439784,0.3076509775944589
774,2013-11-24,2018-11-24,0.0839602108487771,0.12691495749495305,0.10039968589508011,0.07883213774644804,0.46052110820622305,0.41793169445396916
775,2016-10-31,2021-10-31,0.17326143060973334,0.19115856539355044,0.17194064574149098,0.16745741411896153,1.1660654677902929,0.7634112925636096
776,2019-04-24,2024-04-24,0.13276596470904278,0.21273344988344817,0.17258112108315876,0.11628596527316937,0.732557821440772,0.5259321769343873
777,2019-12-06,2024-12-06,0.1550853498910156,0.2126819881528069,0.17303726957519497,0.1414825435925957,0.9359327474980497,0.6535317516777696
778,2019-12-27,2024-12-27,0.14533957132234754,0.21329382307151348,0.1730176822550327,0.13026937789338655,0.8428404169594703,0.5972775150809282
779,2013-05-03,2018-05-03,0.10550172753714707,0.12499156641866238,0.0975392345941829,0.10258628017492111,0.6289007252674017,0.6510377880383142
780,2013-03-19,2018-03-19,0.11984780424567353,0.12290644428214015,0.09566544935979798,0.11880094073390635,0.7521474493734273,0.8137504686032232
781,2017-10-23,2022-10-23,0.0993314018254432,0.21430835876257942,0.18045766539407218,0.0792093007006216,0.4630718479581213,0.3177000084770379
782,2016-09-22,2021-09-22,0.1590554020520934,0.1905898088863818,0.1707585370352559,0.15112525325411807,1.0189604326392963,0.6855024883934522
783,2017-09-22,2022-09-22,0.10390909080579173,0.21116128926689776,0.18078650718327838,0.08488121366858037,0.5018623599180922,0.34244309362661296
784,2013-05-01,2018-05-01,0.11138683585087963,0.12508543077799036,0.09767121727340604,0.10907861137748864,0.6773868267718322,0.7104123178545897
785,2016-10-30,2021-10-30,0.17326143060973334,0.19115856539355044,0.17194064574149098,0.16745741411896153,1.1660654677902929,0.7634112925636096
786,2016-06-26,2021-06-26,0.1707446842185909,0.19080123146584238,0.1708984851650806,0.1646047531064192,1.1397723173381404,0.7533401135430139
787,2019-09-03,2024-09-03,0.15150956732158521,0.21232503601353028,0.1729860514723394,0.13749589477739854,0.9024144826959357,0.6330543207935807
788,2015-05-23,2020-05-23,0.08630078869171598,0.19048811394564952,0.16649792951499934,0.07042004219183906,0.4045480561511847,0.26607411167671635
